start_point_id,end_point_id,distance
VD7,NM5,10.84697781
NM2,VD5,0.4129422
VD3,NM10,10.5781808
NM9,VD7,7.188393195
NM1,VD12,0.295365936
VD5,NM4,6.723971388
NM3,VD12,15.29638169
NM6,VD7,4.136366311
VD11,NM5,0.074802166
NM5,VD11,0.074802166
VD3,NM8,16.64249346
NM5,VD8,12.20870857
NM3,VD13,16.36899415
VD6,NM12,6.35091757
VD7,NM3,5.356761232
NM9,VD5,6.360759187
NM1,VD13,1.005015651
NM10,VD6,5.520242697
NM12,VD13,16.07289795
NM4,VD12,16.83276964
VD2,NM2,7.77706171
NM13,VD9,4.759607693
VD8,NM4,11.13748749
NM13,VD4,4.630728425
NM4,VD6,8.466411511
VD13,NM12,16.07289795
VD10,NM10,0.505087691
NM7,VD12,8.891393317
NM9,VD6,8.476615555
VD4,NM7,6.175484137
VD11,NM8,2.849518328
VD3,NM9,1.728757254
NM11,VD5,4.726032931
VD3,NM4,2.040400418
VD7,NM4,7.487136696
NM8,VD5,14.63155207
VD6,NM3,6.697774765
VD13,NM6,14.96919849
VD9,NM13,4.759607693
VD1,NM5,15.29234867
VD2,NM10,13.03670988
VD8,NM12,8.653413556
NM7,VD1,7.766471052
NM4,VD2,0.746964111
VD4,NM8,16.12928087
VD4,NM9,2.334559588
NM13,VD8,4.275368802
VD6,NM10,5.520242697
NM7,VD8,7.542682239
NM13,VD10,5.147906046
NM8,VD6,9.885805899
VD11,NM6,12.20948293
NM11,VD10,5.196929328
NM7,VD10,5.212155579
NM11,VD4,8.760977274
VD11,NM9,15.77051766
NM9,VD11,15.77051766
VD13,NM9,17.98805371
NM12,VD11,13.7362481
VD9,NM12,8.906089666
NM9,VD13,17.98805371
VD10,NM9,11.85589646
VD5,NM13,0.876234527
NM11,VD6,8.040265558
NM12,VD1,1.826762803
VD12,NM8,1.377076686
VD12,NM6,13.68483451
NM11,VD7,4.53804283
NM10,VD4,9.971037618
VD7,NM11,4.53804283
NM6,VD9,0.809349687
VD1,NM7,7.766471052
VD2,NM11,11.95254444
NM13,VD12,12.5025368
NM3,VD9,9.307977972
NM11,VD2,11.95254444
NM8,VD4,16.12928087
NM4,VD7,7.487136696
VD13,NM1,1.005015651
NM10,VD7,5.250127713
NM2,VD7,0.949438391
VD8,NM11,0.652086931
NM8,VD9,15.85806796
NM2,VD3,5.095963119
VD11,NM10,7.761582789
VD4,NM10,9.971037618
NM5,VD6,7.418069189
VD2,NM5,15.85400788
VD8,NM7,7.542682239
VD2,NM3,2.748779843
NM1,VD9,14.76879537
NM10,VD1,11.81880209
NM3,VD3,0.276448451
VD9,NM1,14.76879537
NM2,VD12,13.20000228
NM10,VD13,10.49063884
NM12,VD5,4.191790487
VD7,NM8,13.54355912
VD5,NM5,11.95871405
VD5,NM10,6.328731168
VD12,NM9,16.95698937
NM7,VD7,4.155998409
NM5,NM4,15.67780172
NM1,NM10,9.506167988
NM4,NM3,2.130376134
NM5,NM11,12.8594194
NM2,NM9,6.773599701
NM13,NM3,5.108208421
NM6,NM1,13.96967631
NM7,NM2,5.000197348
NM11,NM3,9.232515129
NM12,NM5,13.74231069
NM2,NM2,0.0
NM6,NM10,4.623326895
RC1,NM7,22.41710228
NM5,NM13,11.10297286
NM4,NM11,11.2644109
NM8,NM1,1.089272737
NM9,RC1,18.40148493
NM10,NM13,5.542490138
NM6,NM2,4.059858781
NM5,NM9,15.77093316
NM7,RC1,22.41710228
NM13,NM8,13.78947024
NM3,NM3,0.0
NM8,NM6,15.05890378
NM7,NM3,6.487191697
NM10,RC1,21.28234311
NM13,NM10,5.542490138
NM11,NM6,0.606254127
NM3,NM4,2.130376134
RC1,NM5,28.76623057
NM9,NM9,0.0
NM12,NM1,15.17745003
NM7,NM7,0.0
NM1,NM1,0.0
NM9,NM12,2.316038325
NM7,NM5,7.610402163
NM10,NM12,9.992043576
NM13,RC1,18.1426959
NM3,NM12,0.437667661
NM12,NM7,6.145049644
NM8,NM5,2.799844224
NM10,NM6,4.623326895
NM3,NM1,15.48292736
NM1,NM6,13.96967631
NM10,NM1,9.506167988
NM3,NM11,9.232515129
NM13,NM4,7.237800226
NM13,NM12,4.671763854
NM9,NM4,0.62177206
NM5,NM3,14.06748163
NM4,NM10,12.52594405
NM3,NM2,5.028282145
NM8,NM12,16.08596923
NM9,NM3,1.889219263
NM6,NM4,11.09370454
NM11,NM5,12.8594194
NM13,NM11,4.624791383
NM4,NM12,2.567764805
NM5,NM5,0.0
NM12,NM11,8.82712225
NM1,NM4,16.99743844
NM1,NM2,13.44936038
NM6,NM6,0.0
NM13,NM13,0.0
NM10,NM11,5.191001695
RC1,NM8,31.55647824
NM2,NM7,5.000197348
NM9,NM6,10.67455134
NM11,NM1,14.56807387
NM8,NM11,15.65734305
NM12,NM4,2.567764805
NM5,NM1,1.711728229
NM5,NM10,7.819142431
NM12,NM13,4.671763854
NM13,NM6,4.252912317
NM6,RC1,16.65940804
NM3,RC1,18.50958332
NM4,NM6,11.09370454
RC1,NM4,19.00353591
NM12,NM3,0.437667661
NM11,NM10,5.191001695
NM5,NM12,13.74231069
NM11,NM2,4.35233969
NM9,NM7,8.257445636
NM11,NM8,15.65734305
NM12,RC1,18.45396999
RC1,NM2,17.43159955
NM10,NM2,5.973054513
NM7,NM9,8.257445636
NM5,NM6,12.26033622
NM6,NM8,15.05890378
NM9,NM10,12.30559334
NM3,NM13,5.108208421
NM6,NM5,12.26033622
NM4,NM7,8.24124017
NM10,NM9,12.30559334
NM3,NM9,1.889219263
NM7,NM10,5.711927537
NM13,NM9,6.927520896
NM8,NM3,16.37909818
RC1,NM6,16.65940804
NM7,NM11,8.099139507
NM12,NM6,8.613508352
NM2,NM10,5.973054513
NM1,NM11,14.56807387
NM1,NM5,1.711728229
NM8,NM4,17.83307685
NM11,NM7,8.099139507
RC1,NM3,18.50958332
NM1,NM13,12.74995915
NM10,NM3,10.42502125
RC1,NM9,18.40148493
NM11,NM13,4.624791383
NM8,NM10,10.59101867
NM3,NM5,14.06748163
NM8,NM2,14.49227082
NM1,NM8,1.089272737
NM2,NM3,5.028282145
NM2,NM5,11.79621082
NM13,NM5,11.10297286
NM2,NM12,4.601334056
NM10,NM4,12.52594405
NM9,NM5,15.77093316
NM3,NM7,6.487191697
NM10,NM8,10.59101867
RC1,NM13,18.1426959
NM2,NM4,7.136340493
NM10,NM10,0.0
RC1,NM11,16.09483953
NM12,NM10,9.992043576
NM12,NM9,2.316038325
NM8,NM9,17.98963929
RC1,NM1,30.47466892
NM10,NM7,5.711927537
NM11,RC1,16.09483953
NM2,NM11,4.35233969
NM4,NM1,16.99743844
NM1,RC1,30.47466892
NM9,NM8,17.98963929
NM5,NM7,7.610402163
NM1,NM3,15.48292736
NM9,NM13,6.927520896
NM2,NM6,4.059858781
NM11,NM9,10.82134931
RC1,NM12,18.45396999
NM5,NM2,11.79621082
NM8,NM7,10.05450256
NM5,NM8,2.799844224
RC1,RC1,0.0
NM1,NM12,15.17745003
NM8,NM13,13.78947024
NM11,NM4,11.2644109
NM2,RC1,17.43159955
NM3,NM10,10.42502125
NM4,RC1,19.00353591
NM1,NM9,17.13033639
NM7,NM8,10.05450256
NM9,NM1,17.13033639
NM10,NM5,7.819142431
NM6,NM9,10.67455134
NM3,NM8,16.37909818
NM4,NM13,7.237800226
NM1,NM7,9.098319939
NM13,NM2,0.715896459
NM4,NM9,0.62177206
NM6,NM13,4.252912317
RC1,NM10,21.28234311
NM7,NM13,4.301794007
NM2,NM13,0.715896459
NM4,NM2,7.136340493
NM7,NM12,6.145049644
NM8,RC1,31.55647824
NM4,NM4,0.0
NM7,NM1,9.098319939
NM4,NM5,15.67780172
NM6,NM12,8.613508352
NM12,NM2,4.601334056
NM13,NM7,4.301794007
NM13,NM1,12.74995915
NM8,NM8,0.0
NM6,NM3,9.02859357
NM4,NM8,17.83307685
NM3,NM6,9.02859357
NM7,NM4,8.24124017
NM11,NM12,8.82712225
NM9,NM11,10.82134931
NM6,NM11,0.606254127
NM9,NM2,6.773599701
NM12,NM12,0.0
NM5,RC1,28.76623057
NM2,NM8,14.49227082
NM12,NM8,16.08596923
NM2,NM1,13.44936038
NM6,NM7,7.555063358
NM7,NM6,7.555063358
NM11,NM11,0.0
RC1,VD6,100.0
RC1,VD12,100.0
VD1,RC1,100.0
RC1,VD3,100.0
VD4,RC1,100.0
VD10,RC1,100.0
VD3,RC1,100.0
RC1,VD10,100.0
VD12,RC1,100.0
RC1,VD9,100.0
VD8,RC1,100.0
RC1,VD4,100.0
VD7,RC1,100.0
VD6,RC1,100.0
VD5,RC1,100.0
RC1,VD2,100.0
VD9,RC1,100.0
RC1,VD1,100.0
VD13,RC1,100.0
RC1,VD13,100.0
RC1,VD5,100.0
RC1,VD7,100.0
RC1,VD11,100.0
VD11,RC1,100.0
VD2,RC1,100.0
RC1,VD8,100.0
